1.000E+00 2.000E+00 3.000E+00 4.000E+00 5.000E+00 7.000E+00 1.000E+01 1.500E+01 2.000E+01 3.000E+01 4.000E+01 5.000E+01 7.000E+01 1.000E+02 1.500E+02 2.000E+02 3.000E+02 4.000E+02 5.000E+02 7.000E+02 1.000E+03 2.000E+03 5.000E+03 1.000E+04
7.570E-15 9.736E-12 1.168E-10 4.247E-10 9.479E-10 2.474E-09 5.319E-09 1.006E-08 1.408E-08 1.994E-08 2.374E-08 2.627E-08 2.917E-08 3.094E-08 3.142E-08 3.094E-08 2.943E-08 2.795E-08 2.664E-08 2.452E-08 2.218E-08 1.774E-08 1.270E-08 9.686E-09
